T;P
0.010006022855944562;0.0
0.010006041065673692;0.0
0.010006059275402825;0.0
0.010006077485131956;0.0
0.010006095694861087;0.0
0.01000611390459022;0.0
0.01000613211431935;0.0
0.010006150324048481;0.0
0.010006168533777613;0.0
0.010006186743506744;0.0
0.010006204953235875;0.0
0.010006223162965008;0.0
0.010006241372694138;0.0
0.01000625958242327;0.0
0.010006277792152402;0.0
0.010006296001881533;0.0
0.010006314211610664;0.0
0.010006332421339796;0.0
0.010006350631068927;0.0
0.010006368840798058;0.0
0.01000638705052719;0.0
0.010006405260256321;0.0
0.010006423469985452;0.0
0.010006441679714585;0.0
0.010006459889443715;0.0
0.010006478099172846;0.0
0.010006496308901979;0.0
0.01000651451863111;0.0
0.01000653272836024;0.0
0.010006550938089373;0.0
0.010006569147818504;0.0
0.010006587357547635;0.0
0.010006605567276767;0.0
0.010006623777005898;0.0
0.010006641986735029;0.0
0.010006660196464161;0.0
0.010006678406193292;0.0
0.010006696615922423;0.0
0.010006714825651556;0.0
0.010006733035380687;0.0
0.010006751245109817;0.0
0.01000676945483895;0.0
0.01000678766456808;0.0
0.010006805874297212;0.0
0.010006824084026344;0.0
0.010006842293755475;0.0
0.010006860503484606;0.0
0.010006878713213738;0.0
0.01000689692294287;0.0
0.010006915132672;1.6231103609458875e-24
0.010006933342401133;4.543060913017038e-24
0.010006951552130263;5.5342561591090534e-24
0.010006969761859396;5.457114373367602e-24
0.010006987971588527;4.491545048606055e-24
0.010007006181317658;4.189677073595348e-24
0.01000702439104679;3.974362892280587e-24
0.010007042600775921;3.447376816337024e-24
0.010007060810505052;3.1659468054769842e-24
0.010007079020234184;3.2165790355746605e-24
0.010007097229963315;2.360728563595992e-24
0.010007115439692446;2.8800920884376438e-24
0.010007133649421579;3.283668302612939e-24
0.01000715185915071;2.6585160392897114e-24
0.01000717006887984;2.432478940379699e-24
0.010007188278608973;2.868308290461906e-24
0.010007206488338104;1.876099067962529e-24
0.010007224698067235;2.093051488466509e-24
0.010007242907796367;1.6070692405821157e-24
0.010007261117525498;1.9225802906317686e-24
0.010007279327254629;1.543334237827466e-24
0.010007297536983761;1.792939867856964e-24
0.010007315746712892;1.706544206731661e-24
0.010007333956442023;1.4346020615778727e-24
0.010007352166171156;1.384713066891317e-24
0.010007370375900286;1.6447834594976344e-24
0.010007388585629417;1.2062663837516975e-24
0.01000740679535855;1.2242120474474428e-24
0.01000742500508768;1.135013344066508e-24
0.010007443214816811;9.062742641533017e-25
