T	P
0.010000002431599354	8.611400745267066e-22
0.010000002516468095	8.880000497036522e-22
0.010000002601336835	9.114070935378918e-22
0.010000002686205574	9.295754427353659e-22
0.010000002771074315	9.452832674153076e-22
0.010000002855943055	9.545153049229469e-22
0.010000002940811794	9.620550988769772e-22
0.010000003025680534	9.651449355611203e-22
0.010000003110549275	9.76192569577447e-22
0.010000003195418014	9.848094768971448e-22
0.010000003280286754	9.900950164216886e-22
0.010000003365155495	9.862113660822875e-22
0.010000003450024234	9.827021875452454e-22
0.010000003534892974	9.816250856251255e-22
0.010000003619761715	9.862759019402773e-22
0.010000003704630453	9.995103824760742e-22
0.010000003789499194	1.0014653892574145e-21
0.010000003874367934	9.964454683072708e-22
0.010000003959236673	9.97587639196858e-22
0.010000004044105414	9.946359928122633e-22
0.010000004128974154	1.0063582317263749e-21
0.010000004213842893	1.0196291028579239e-21
0.010000004298711633	1.021109878103791e-21
0.010000004383580374	1.0119010271061392e-21
0.010000004468449113	1.016266296745947e-21
0.010000004553317853	1.00644586938495e-21
0.010000004638186594	1.0102688013294292e-21
0.010000004723055332	1.0096644458616022e-21
0.010000004807924073	1.0042790108615343e-21
0.010000004892792813	1.0064921427880648e-21
0.010000004977661552	1.0146398722933873e-21
0.010000005062530293	1.0080890011750314e-21
0.010000005147399033	1.0048858581738858e-21
0.010000005232267772	1.0058674799803388e-21
0.010000005317136513	1.0074154838564716e-21
0.010000005402005253	1.007520806308846e-21
0.010000005486873992	1.0154492905757772e-21
0.010000005571742732	1.0147071564602896e-21
0.010000005656611473	1.0137844648682617e-21
0.010000005741480212	1.0056437579164495e-21
0.010000005826348952	1.0020545119076735e-21
0.010000005911217693	9.952324369730857e-22
0.010000005996086431	1.0011521059916033e-21
0.010000006080955172	1.0080754415226747e-21
0.010000006165823912	9.973524169243436e-22
0.010000006250692651	1.0104960202420461e-21
0.010000006335561392	9.92122579641342e-22
0.010000006420430132	1.0012598531817617e-21
0.010000006505298871	9.94290032971355e-22
0.010000006590167611	9.86824812995095e-22
0.010000006675036352	9.886114733976572e-22
0.01000000675990509	9.933471461843157e-22
0.010000006844773831	9.918811295635556e-22
0.010000006929642572	9.846133401914476e-22
0.01000000701451131	9.823454178392584e-22
0.010000007099380051	9.8645505493335e-22
0.010000007184248792	9.748904588755825e-22
0.01000000726911753	9.774653996092586e-22
0.01000000735398627	9.885988374090495e-22
0.010000007438855011	9.935708341809905e-22
0.01000000752372375	9.936677605763943e-22
0.01000000760859249	9.88627205299832e-22
0.010000007693461231	9.830137504893251e-22
0.01000000777832997	9.917147274992577e-22
0.01000000786319871	9.876776054046886e-22
0.010000007948067451	9.900251817004522e-22
0.01000000803293619	9.91993763010382e-22
0.01000000811780493	1.0012895589757412e-21
0.01000000820267367	9.976702885020252e-22
0.01000000828754241	1.0080686170047306e-21
0.01000000837241115	1.006578069816446e-21
0.01000000845727989	1.0082788149967457e-21
0.01000000854214863	9.98278208853823e-22
0.01000000862701737	1.0112044633098286e-21
0.01000000871188611	1.0166385833548343e-21
0.010000008796754849	1.0102200190986562e-21
0.01000000888162359	1.0188485346865243e-21
0.01000000896649233	1.0161156234321855e-21
0.010000009051361069	1.0238016828457808e-21
0.01000000913622981	1.020345271763822e-21
0.01000000922109855	1.0181919662408434e-21
0.010000009305967289	1.0296067213333404e-21
0.01000000939083603	1.0247196863920211e-21
0.01000000947570477	1.026894784874246e-21
0.010000009560573508	1.0337176999530226e-21
0.010000009645442249	1.0317784980892375e-21
0.010000009730310988	1.025011790634792e-21
0.010000009815179728	1.0295534489718437e-21
0.010000009900048469	1.0300358466426505e-21
0.010000009984917207	1.0371541162085249e-21
0.010000010069785948	1.0382443588977533e-21
0.010000010154654689	1.0421366497033238e-21
0.010000010239523427	1.0462851301469976e-21
0.010000010324392168	1.0397132803631316e-21
0.010000010409260908	1.0485945922808902e-21
0.010000010494129647	1.047358228231108e-21
0.010000010578998388	1.046811468554517e-21
0.010000010663867128	1.0431115220051213e-21
0.010000010748735867	1.0453872420515639e-21
0.010000010833604607	1.0467045754364197e-21
0.010000010918473348	1.0559732391411658e-21
0.010000011003342087	1.0419318223830321e-21
0.010000011088210827	1.0323390806493198e-21
0.010000011173079568	1.02966235907251e-21
0.010000011257948306	1.0356714123016005e-21
0.010000011342817047	1.0329828609757434e-21
0.010000011427685787	1.0291806795279695e-21
0.010000011512554526	1.032612108995923e-21
0.010000011597423267	1.0282378276114167e-21
0.010000011682292007	1.0191719651079057e-21
0.010000011767160746	1.015664102131359e-21
0.010000011852029487	1.0124616303927121e-21
0.010000011936898227	1.0123918037518636e-21
0.010000012021766966	1.0113664519166766e-21
0.010000012106635706	1.0008230495509977e-21
0.010000012191504447	9.964750409523694e-22
0.010000012276373186	9.966874343185023e-22
0.010000012361241926	9.982166789203779e-22
0.010000012446110667	1.0014800921753272e-21
0.010000012530979405	1.0038524991388716e-21
0.010000012615848146	1.0085785768739995e-21
0.010000012700716886	1.0081587295897358e-21
0.010000012785585625	1.0100343357242771e-21
0.010000012870454366	1.0045797748298723e-21
0.010000012955323106	9.999749199895653e-22
0.010000013040191845	9.959083329393196e-22
0.010000013125060585	1.0002872644228983e-21
0.010000013209929326	1.0035045544264916e-21
0.010000013294798065	1.0026398093555364e-21
0.010000013379666805	1.0065938880508193e-21
0.010000013464535546	1.0132372256735634e-21
0.010000013549404285	1.0105787397721953e-21
0.010000013634273025	9.972326580355353e-22
0.010000013719141766	1.0059355243172506e-21
0.010000013804010504	1.0120691578195756e-21
0.010000013888879245	1.0060089415302225e-21
